<<<<<<<======= Running simulator   1 ========>>>>>>>
<timestamp:0, process name:B3, process status:Enter, size in pages:5, service duration:1, memory map:B...................................................................................................>
<timestamp:0, process name:I5, process status:Enter, size in pages:5, service duration:2, memory map:BI..................................................................................................>
<timestamp:0, process name:F2, process status:Enter, size in pages:17, service duration:3, memory map:BIF.................................................................................................>
##########################################################################################
timestamp: 0.0 seconds, process name:B3, process id:  79, page referenced:   3, status: loaded into free page
timestamp: 41.9 seconds, process name:T3, process id:  97, page referenced:   1, status: page already in memory
##########################################################################################
##########################################################################################
<timestamp:42, process name:C3, process status:Enter, size in pages:17, service duration:4, memory map:GTBMGTGMGTMTGGBMBGMGTMGCMGB.G..G.M.G....B...G.......................................................>
<timestamp:42, process name:M1, process status:Enter, size in pages:5, service duration:2, memory map:GTBMGTGMGTMTGGBMBGMGTMGCMGBMG..G.M.G....B...G.......................................................>
<timestamp:42, process name:U1, process status:Enter, size in pages:17, service duration:3, memory map:GTBMGTGMGTMTGGBMBGMGTMGCMGBMGU.G.M.G....B...G.......................................................>
<timestamp:42, process name:D1, process status:Enter, size in pages:11, service duration:4, memory map:GTBMGTGMGTMTGGBMBGMGTMGCMGBMGUDG.M.G....B...G.......................................................>
##########################################################################################
timestamp: 42.0 seconds, process name:G3, process id:  84, page referenced:   3, status: page already in memory
timestamp: 42.0 seconds, process name:B4, process id: 105, page referenced:   4, status: page already in memory
timestamp: 42.0 seconds, process name:M3, process id:  90, page referenced:   4, status: page already in memory
timestamp: 42.0 seconds, process name:T3, process id:  97, page referenced:   0, status: page already in memory
timestamp: 42.0 seconds, process name:C3, process id:  80, page referenced:   1, status: loaded into free page
timestamp: 42.0 seconds, process name:M1, process id:  38, page referenced:   0, status: page already in memory
timestamp: 42.0 seconds, process name:U1, process id:  46, page referenced:   1, status: loaded into free page
timestamp: 42.0 seconds, process name:D1, process id:  29, page referenced:   3, status: loaded into free page
timestamp: 42.1 seconds, process name:G3, process id:  84, page referenced:   2, status: loaded into free page
timestamp: 42.1 seconds, process name:B4, process id: 105, page referenced:   0, status: page already in memory
timestamp: 42.1 seconds, process name:M3, process id:  90, page referenced:   5, status: page already in memory
timestamp: 42.1 seconds, process name:T3, process id:  97, page referenced:   0, status: page already in memory
timestamp: 42.1 seconds, process name:C3, process id:  80, page referenced:   0, status: page already in memory
timestamp: 42.1 seconds, process name:M1, process id:  38, page referenced:   0, status: page already in memory
timestamp: 42.1 seconds, process name:U1, process id:  46, page referenced:   4, status: loaded into free page
timestamp: 42.1 seconds, process name:D1, process id:  29, page referenced:   1, status: loaded into free page
timestamp: 42.2 seconds, process name:G3, process id:  84, page referenced:   2, status: page already in memory
timestamp: 42.2 seconds, process name:B4, process id: 105, page referenced:   0, status: page already in memory
timestamp: 42.2 seconds, process name:M3, process id:  90, page referenced:   0, status: page already in memory
timestamp: 42.2 seconds, process name:T3, process id:  97, page referenced:   2, status: page already in memory
timestamp: 42.2 seconds, process name:C3, process id:  80, page referenced:  12, status: loaded into free page
timestamp: 42.2 seconds, process name:M1, process id:  38, page referenced:   1, status: loaded into free page
timestamp: 42.2 seconds, process name:U1, process id:  46, page referenced:  11, status: loaded into free page
timestamp: 42.2 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 42.3 seconds, process name:G3, process id:  84, page referenced:   2, status: page already in memory
timestamp: 42.3 seconds, process name:B4, process id: 105, page referenced:   4, status: page already in memory
timestamp: 42.3 seconds, process name:M3, process id:  90, page referenced:   1, status: page already in memory
timestamp: 42.3 seconds, process name:T3, process id:  97, page referenced:   1, status: page already in memory
timestamp: 42.3 seconds, process name:C3, process id:  80, page referenced:   1, status: page already in memory
timestamp: 42.3 seconds, process name:M1, process id:  38, page referenced:   0, status: page already in memory
timestamp: 42.3 seconds, process name:U1, process id:  46, page referenced:  10, status: loaded into free page
timestamp: 42.3 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 42.4 seconds, process name:G3, process id:  84, page referenced:   2, status: page already in memory
timestamp: 42.4 seconds, process name:B4, process id: 105, page referenced:   4, status: page already in memory
timestamp: 42.4 seconds, process name:M3, process id:  90, page referenced:   0, status: page already in memory
timestamp: 42.4 seconds, process name:T3, process id:  97, page referenced:   2, status: page already in memory
timestamp: 42.4 seconds, process name:C3, process id:  80, page referenced:   8, status: loaded into free page
timestamp: 42.4 seconds, process name:M1, process id:  38, page referenced:   3, status: loaded into free page
timestamp: 42.4 seconds, process name:U1, process id:  46, page referenced:  10, status: page already in memory
timestamp: 42.4 seconds, process name:D1, process id:  29, page referenced:   1, status: page already in memory
timestamp: 42.5 seconds, process name:G3, process id:  84, page referenced:   1, status: page already in memory
timestamp: 42.5 seconds, process name:B4, process id: 105, page referenced:   4, status: page already in memory
timestamp: 42.5 seconds, process name:M3, process id:  90, page referenced:   1, status: page already in memory
timestamp: 42.5 seconds, process name:T3, process id:  97, page referenced:   2, status: page already in memory
timestamp: 42.5 seconds, process name:C3, process id:  80, page referenced:   9, status: loaded into free page
timestamp: 42.5 seconds, process name:M1, process id:  38, page referenced:   1, status: page already in memory
timestamp: 42.5 seconds, process name:U1, process id:  46, page referenced:  11, status: page already in memory
timestamp: 42.5 seconds, process name:D1, process id:  29, page referenced:   2, status: loaded into free page
timestamp: 42.6 seconds, process name:G3, process id:  84, page referenced:   2, status: page already in memory
timestamp: 42.6 seconds, process name:B4, process id: 105, page referenced:   2, status: page already in memory
timestamp: 42.6 seconds, process name:M3, process id:  90, page referenced:   0, status: page already in memory
timestamp: 42.6 seconds, process name:T3, process id:  97, page referenced:   1, status: page already in memory
timestamp: 42.6 seconds, process name:C3, process id:  80, page referenced:   8, status: page already in memory
timestamp: 42.6 seconds, process name:M1, process id:  38, page referenced:   0, status: page already in memory
timestamp: 42.6 seconds, process name:U1, process id:  46, page referenced:   1, status: page already in memory
timestamp: 42.6 seconds, process name:D1, process id:  29, page referenced:   3, status: page already in memory
timestamp: 42.7 seconds, process name:G3, process id:  84, page referenced:   2, status: page already in memory
timestamp: 42.7 seconds, process name:B4, process id: 105, page referenced:   3, status: page already in memory
timestamp: 42.7 seconds, process name:M3, process id:  90, page referenced:   1, status: page already in memory
timestamp: 42.7 seconds, process name:T3, process id:  97, page referenced:   3, status: page already in memory
timestamp: 42.7 seconds, process name:C3, process id:  80, page referenced:   9, status: page already in memory
timestamp: 42.7 seconds, process name:M1, process id:  38, page referenced:   0, status: page already in memory
timestamp: 42.7 seconds, process name:U1, process id:  46, page referenced:   0, status: page already in memory
timestamp: 42.7 seconds, process name:D1, process id:  29, page referenced:   2, status: page already in memory
timestamp: 42.8 seconds, process name:G3, process id:  84, page referenced:   1, status: page already in memory
timestamp: 42.8 seconds, process name:B4, process id: 105, page referenced:   4, status: page already in memory
timestamp: 42.8 seconds, process name:M3, process id:  90, page referenced:   7, status: loaded into free page
timestamp: 42.8 seconds, process name:T3, process id:  97, page referenced:   4, status: page already in memory
timestamp: 42.8 seconds, process name:C3, process id:  80, page referenced:   8, status: page already in memory
timestamp: 42.8 seconds, process name:M1, process id:  38, page referenced:   3, status: page already in memory
timestamp: 42.8 seconds, process name:U1, process id:  46, page referenced:   1, status: page already in memory
timestamp: 42.8 seconds, process name:D1, process id:  29, page referenced:   7, status: loaded into free page
timestamp: 42.9 seconds, process name:G3, process id:  84, page referenced:   2, status: page already in memory
timestamp: 42.9 seconds, process name:B4, process id: 105, page referenced:   0, status: page already in memory
timestamp: 42.9 seconds, process name:M3, process id:  90, page referenced:  10, status: page already in memory
timestamp: 42.9 seconds, process name:T3, process id:  97, page referenced:   1, status: page already in memory
timestamp: 42.9 seconds, process name:C3, process id:  80, page referenced:   9, status: page already in memory
timestamp: 42.9 seconds, process name:M1, process id:  38, page referenced:   2, status: loaded into free page
timestamp: 42.9 seconds, process name:U1, process id:  46, page referenced:   1, status: page already in memory
timestamp: 42.9 seconds, process name:D1, process id:  29, page referenced:   7, status: page already in memory
##########################################################################################
<timestamp:43, process name:G3, process status:Exit, size in pages:31, service duration:4, memory map:GTBMGTGMGTMTGGBMBGMGTMGCMGBMGUDGCMUGDGUDBCMUGUCMCDMDM...............................................>
##########################################################################################
<timestamp:43, process name:A1, process status:Enter, size in pages:11, service duration:4, memory map:ATBM.T.M.TMT..BMB.M.TM.CM.BM.UD.CMU.D.UDBCMU.UCMCDMDM...............................................>
<timestamp:43, process name:D0, process status:Enter, size in pages:17, service duration:2, memory map:ATBMDT.M.TMT..BMB.M.TM.CM.BM.UD.CMU.D.UDBCMU.UCMCDMDM...............................................>
<timestamp:43, process name:B3, process status:Enter, size in pages:31, service duration:2, memory map:ATBMDTBM.TMT..BMB.M.TM.CM.BM.UD.CMU.D.UDBCMU.UCMCDMDM...............................................>
##########################################################################################
timestamp: 43.0 seconds, process name:B4, process id: 105, page referenced:   0, status: page already in memory
timestamp: 43.0 seconds, process name:M3, process id:  90, page referenced:   1, status: page already in memory
timestamp: 43.0 seconds, process name:T3, process id:  97, page referenced:   1, status: page already in memory
timestamp: 43.0 seconds, process name:C3, process id:  80, page referenced:   8, status: page already in memory
timestamp: 43.0 seconds, process name:M1, process id:  38, page referenced:   1, status: page already in memory
timestamp: 43.0 seconds, process name:U1, process id:  46, page referenced:   3, status: loaded into free page
timestamp: 43.0 seconds, process name:D1, process id:  29, page referenced:   8, status: loaded into free page
timestamp: 43.0 seconds, process name:A1, process id:  26, page referenced:   5, status: loaded into free page
timestamp: 43.0 seconds, process name:D0, process id:   3, page referenced:   0, status: page already in memory
timestamp: 43.0 seconds, process name:B3, process id:  79, page referenced:   0, status: page already in memory
timestamp: 43.1 seconds, process name:B4, process id: 105, page referenced:   4, status: page already in memory
timestamp: 43.1 seconds, process name:M3, process id:  90, page referenced:   3, status: page already in memory
timestamp: 43.1 seconds, process name:T3, process id:  97, page referenced:   1, status: page already in memory
timestamp: 43.1 seconds, process name:C3, process id:  80, page referenced:   9, status: page already in memory
timestamp: 43.1 seconds, process name:M1, process id:  38, page referenced:   2, status: page already in memory
timestamp: 43.1 seconds, process name:U1, process id:  46, page referenced:   8, status: loaded into free page
timestamp: 43.1 seconds, process name:D1, process id:  29, page referenced:   8, status: page already in memory
timestamp: 43.1 seconds, process name:A1, process id:  26, page referenced:  10, status: loaded into free page
timestamp: 43.1 seconds, process name:D0, process id:   3, page referenced:   0, status: page already in memory
timestamp: 43.1 seconds, process name:B3, process id:  79, page referenced:   0, status: page already in memory
timestamp: 43.2 seconds, process name:B4, process id: 105, page referenced:   3, status: page already in memory
timestamp: 43.2 seconds, process name:M3, process id:  90, page referenced:   4, status: page already in memory
timestamp: 43.2 seconds, process name:T3, process id:  97, page referenced:   3, status: page already in memory
timestamp: 43.2 seconds, process name:C3, process id:  80, page referenced:   8, status: page already in memory
timestamp: 43.2 seconds, process name:M1, process id:  38, page referenced:   4, status: loaded into free page
timestamp: 43.2 seconds, process name:U1, process id:  46, page referenced:   7, status: loaded into free page
timestamp: 43.2 seconds, process name:D1, process id:  29, page referenced:   7, status: page already in memory
timestamp: 43.2 seconds, process name:A1, process id:  26, page referenced:  10, status: page already in memory
timestamp: 43.2 seconds, process name:D0, process id:   3, page referenced:   0, status: page already in memory
timestamp: 43.2 seconds, process name:B3, process id:  79, page referenced:   0, status: page already in memory
timestamp: 43.3 seconds, process name:B4, process id: 105, page referenced:   4, status: page already in memory
timestamp: 43.3 seconds, process name:M3, process id:  90, page referenced:  10, status: page already in memory
timestamp: 43.3 seconds, process name:T3, process id:  97, page referenced:   2, status: page already in memory
timestamp: 43.3 seconds, process name:C3, process id:  80, page referenced:   2, status: loaded into free page
timestamp: 43.3 seconds, process name:M1, process id:  38, page referenced:   0, status: page already in memory
timestamp: 43.3 seconds, process name:U1, process id:  46, page referenced:   6, status: loaded into free page
timestamp: 43.3 seconds, process name:D1, process id:  29, page referenced:  10, status: loaded into free page
timestamp: 43.3 seconds, process name:A1, process id:  26, page referenced:   6, status: loaded into free page
timestamp: 43.3 seconds, process name:D0, process id:   3, page referenced:   6, status: loaded into free page
timestamp: 43.3 seconds, process name:B3, process id:  79, page referenced:   0, status: page already in memory
timestamp: 43.4 seconds, process name:B4, process id: 105, page referenced:   1, status: page already in memory
timestamp: 43.4 seconds, process name:M3, process id:  90, page referenced:   6, status: page already in memory
timestamp: 43.4 seconds, process name:T3, process id:  97, page referenced:   1, status: page already in memory
timestamp: 43.4 seconds, process name:C3, process id:  80, page referenced:  12, status: page already in memory
timestamp: 43.4 seconds, process name:M1, process id:  38, page referenced:   3, status: page already in memory
timestamp: 43.4 seconds, process name:U1, process id:  46, page referenced:   7, status: page already in memory
timestamp: 43.4 seconds, process name:D1, process id:  29, page referenced:   4, status: loaded into free page
timestamp: 43.4 seconds, process name:A1, process id:  26, page referenced:   6, status: page already in memory
timestamp: 43.4 seconds, process name:D0, process id:   3, page referenced:  14, status: loaded into free page
timestamp: 43.4 seconds, process name:B3, process id:  79, page referenced:   8, status: loaded into free page
timestamp: 43.5 seconds, process name:B4, process id: 105, page referenced:   2, status: page already in memory
timestamp: 43.5 seconds, process name:M3, process id:  90, page referenced:   6, status: page already in memory
timestamp: 43.5 seconds, process name:T3, process id:  97, page referenced:   1, status: page already in memory
timestamp: 43.5 seconds, process name:C3, process id:  80, page referenced:   1, status: page already in memory
timestamp: 43.5 seconds, process name:M1, process id:  38, page referenced:   1, status: page already in memory
timestamp: 43.5 seconds, process name:U1, process id:  46, page referenced:   7, status: page already in memory
timestamp: 43.5 seconds, process name:D1, process id:  29, page referenced:   8, status: page already in memory
timestamp: 43.5 seconds, process name:A1, process id:  26, page referenced:   7, status: loaded into free page
timestamp: 43.5 seconds, process name:D0, process id:   3, page referenced:  14, status: page already in memory
timestamp: 43.5 seconds, process name:B3, process id:  79, page referenced:   8, status: page already in memory
timestamp: 43.6 seconds, process name:B4, process id: 105, page referenced:   1, status: page already in memory
timestamp: 43.6 seconds, process name:M3, process id:  90, page referenced:   6, status: page already in memory
timestamp: 43.6 seconds, process name:T3, process id:  97, page referenced:   0, status: page already in memory
timestamp: 43.6 seconds, process name:C3, process id:  80, page referenced:   1, status: page already in memory
timestamp: 43.6 seconds, process name:M1, process id:  38, page referenced:   2, status: page already in memory
timestamp: 43.6 seconds, process name:U1, process id:  46, page referenced:   7, status: page already in memory
timestamp: 43.6 seconds, process name:D1, process id:  29, page referenced:  10, status: page already in memory
timestamp: 43.6 seconds, process name:A1, process id:  26, page referenced:   1, status: loaded into free page
timestamp: 43.6 seconds, process name:D0, process id:   3, page referenced:   5, status: loaded into free page
timestamp: 43.6 seconds, process name:B3, process id:  79, page referenced:   8, status: page already in memory
timestamp: 43.7 seconds, process name:B4, process id: 105, page referenced:   3, status: page already in memory
timestamp: 43.7 seconds, process name:M3, process id:  90, page referenced:   9, status: loaded into free page
timestamp: 43.7 seconds, process name:T3, process id:  97, page referenced:   0, status: page already in memory
timestamp: 43.7 seconds, process name:C3, process id:  80, page referenced:   1, status: page already in memory
timestamp: 43.7 seconds, process name:M1, process id:  38, page referenced:   4, status: page already in memory
timestamp: 43.7 seconds, process name:U1, process id:  46, page referenced:   8, status: page already in memory
timestamp: 43.7 seconds, process name:D1, process id:  29, page referenced:   0, status: page already in memory
timestamp: 43.7 seconds, process name:A1, process id:  26, page referenced:   9, status: loaded into free page
timestamp: 43.7 seconds, process name:D0, process id:   3, page referenced:  11, status: loaded into free page
timestamp: 43.7 seconds, process name:B3, process id:  79, page referenced:   9, status: loaded into free page
timestamp: 43.8 seconds, process name:B4, process id: 105, page referenced:   2, status: page already in memory
timestamp: 43.8 seconds, process name:M3, process id:  90, page referenced:   7, status: page already in memory
timestamp: 43.8 seconds, process name:T3, process id:  97, page referenced:   1, status: page already in memory
timestamp: 43.8 seconds, process name:C3, process id:  80, page referenced:   1, status: page already in memory
timestamp: 43.8 seconds, process name:M1, process id:  38, page referenced:   0, status: page already in memory
timestamp: 43.8 seconds, process name:U1, process id:  46, page referenced:   9, status: loaded into free page
timestamp: 43.8 seconds, process name:D1, process id:  29, page referenced:   0, status: page already in memory
timestamp: 43.8 seconds, process name:A1, process id:  26, page referenced:  10, status: page already in memory
timestamp: 43.8 seconds, process name:D0, process id:   3, page referenced:  15, status: loaded into free page
timestamp: 43.8 seconds, process name:B3, process id:  79, page referenced:   9, status: page already in memory
timestamp: 43.9 seconds, process name:B4, process id: 105, page referenced:   2, status: page already in memory
timestamp: 43.9 seconds, process name:M3, process id:  90, page referenced:   1, status: page already in memory
timestamp: 43.9 seconds, process name:T3, process id:  97, page referenced:   2, status: page already in memory
timestamp: 43.9 seconds, process name:C3, process id:  80, page referenced:   4, status: loaded into free page
timestamp: 43.9 seconds, process name:M1, process id:  38, page referenced:   4, status: page already in memory
timestamp: 43.9 seconds, process name:U1, process id:  46, page referenced:   8, status: page already in memory
timestamp: 43.9 seconds, process name:D1, process id:  29, page referenced:   6, status: loaded into free page
timestamp: 43.9 seconds, process name:A1, process id:  26, page referenced:   0, status: page already in memory
timestamp: 43.9 seconds, process name:D0, process id:   3, page referenced:   8, status: loaded into free page
timestamp: 43.9 seconds, process name:B3, process id:  79, page referenced:  10, status: loaded into free page
##########################################################################################
<timestamp:44, process name:B4, process status:Exit, size in pages:5, service duration:5, memory map:ATBMDTBMUTMTDABMBUMATMMCMUBMCUDUCMUDDAUDBCMUDUCMCDMDMDDBAADMADBUDCDDB...............................>
<timestamp:44, process name:T3, process status:Exit, size in pages:5, service duration:3, memory map:AT.MDTBMUTMTDA.M.UMATMMCMU.MCUDUCMUDDAUD.CMUDUCMCDMDMDDBAADMADBUDCDDB...............................>
<timestamp:44, process name:M1, process status:Exit, size in pages:5, service duration:2, memory map:A..MD.BMU.M.DA.M.UMA.MMCMU.MCUDUCMUDDAUD.CMUDUCMCDMDMDDBAADMADBUDCDDB...............................>
##########################################################################################
<timestamp:44, process name:D2, process status:Enter, size in pages:5, service duration:5, memory map:AD.MD.BMU.M.DA.M.UMA.M.CMU..CUDUCMUDDAUD.C.UDUC.CDMD.DDBAADMADBUDCDDB...............................>
<timestamp:44, process name:H1, process status:Enter, size in pages:17, service duration:3, memory map:ADHMD.BMU.M.DA.M.UMA.M.CMU..CUDUCMUDDAUD.C.UDUC.CDMD.DDBAADMADBUDCDDB...............................>
<timestamp:44, process name:I4, process status:Enter, size in pages:17, service duration:3, memory map:ADHMDIBMU.M.DA.M.UMA.M.CMU..CUDUCMUDDAUD.C.UDUC.CDMD.DDBAADMADBUDCDDB...............................>
<timestamp:44, process name:Y2, process status:Enter, size in pages:17, service duration:5, memory map:ADHMDIBMUYM.DA.M.UMA.M.CMU..CUDUCMUDDAUD.C.UDUC.CDMD.DDBAADMADBUDCDDB...............................>
##########################################################################################
timestamp: 44.0 seconds, process name:M3, process id:  90, page referenced:   8, status: loaded into free page
timestamp: 44.0 seconds, process name:C3, process id:  80, page referenced:   3, status: loaded into free page
timestamp: 44.0 seconds, process name:U1, process id:  46, page referenced:   8, status: page already in memory
timestamp: 44.0 seconds, process name:D1, process id:  29, page referenced:   5, status: loaded into free page
timestamp: 44.0 seconds, process name:A1, process id:  26, page referenced:   1, status: page already in memory
timestamp: 44.0 seconds, process name:D0, process id:   3, page referenced:  16, status: loaded into free page
timestamp: 44.0 seconds, process name:B3, process id:  79, page referenced:   9, status: page already in memory
timestamp: 44.0 seconds, process name:D2, process id:  55, page referenced:   1, status: loaded into free page
timestamp: 44.0 seconds, process name:H1, process id:  33, page referenced:   0, status: page already in memory
timestamp: 44.0 seconds, process name:I4, process id: 112, page referenced:   0, status: page already in memory
timestamp: 44.0 seconds, process name:Y2, process id:  76, page referenced:   0, status: page already in memory
timestamp: 44.1 seconds, process name:M3, process id:  90, page referenced:   8, status: page already in memory
timestamp: 44.1 seconds, process name:C3, process id:  80, page referenced:   3, status: page already in memory
timestamp: 44.1 seconds, process name:U1, process id:  46, page referenced:   9, status: page already in memory
timestamp: 44.1 seconds, process name:D1, process id:  29, page referenced:   0, status: page already in memory
timestamp: 44.1 seconds, process name:A1, process id:  26, page referenced:   3, status: loaded into free page
timestamp: 44.1 seconds, process name:D0, process id:   3, page referenced:   0, status: page already in memory
timestamp: 44.1 seconds, process name:B3, process id:  79, page referenced:  10, status: page already in memory
timestamp: 44.1 seconds, process name:D2, process id:  55, page referenced:   3, status: loaded into free page
timestamp: 44.1 seconds, process name:H1, process id:  33, page referenced:   0, status: page already in memory
timestamp: 44.1 seconds, process name:I4, process id: 112, page referenced:   0, status: page already in memory
timestamp: 44.1 seconds, process name:Y2, process id:  76, page referenced:   0, status: page already in memory
timestamp: 44.2 seconds, process name:M3, process id:  90, page referenced:   8, status: page already in memory
timestamp: 44.2 seconds, process name:C3, process id:  80, page referenced:  14, status: loaded into free page
timestamp: 44.2 seconds, process name:U1, process id:  46, page referenced:   8, status: page already in memory
timestamp: 44.2 seconds, process name:D1, process id:  29, page referenced:   0, status: page already in memory
timestamp: 44.2 seconds, process name:A1, process id:  26, page referenced:   3, status: page already in memory
timestamp: 44.2 seconds, process name:D0, process id:   3, page referenced:   0, status: page already in memory
timestamp: 44.2 seconds, process name:B3, process id:  79, page referenced:   9, status: page already in memory
timestamp: 44.2 seconds, process name:D2, process id:  55, page referenced:   0, status: page already in memory
timestamp: 44.2 seconds, process name:H1, process id:  33, page referenced:   8, status: loaded into free page
timestamp: 44.2 seconds, process name:I4, process id: 112, page referenced:   1, status: loaded into free page
timestamp: 44.2 seconds, process name:Y2, process id:  76, page referenced:   2, status: loaded into free page
timestamp: 44.3 seconds, process name:M3, process id:  90, page referenced:   8, status: page already in memory
timestamp: 44.3 seconds, process name:C3, process id:  80, page referenced:  15, status: loaded into free page
timestamp: 44.3 seconds, process name:U1, process id:  46, page referenced:   8, status: page already in memory
timestamp: 44.3 seconds, process name:D1, process id:  29, page referenced:   8, status: page already in memory
timestamp: 44.3 seconds, process name:A1, process id:  26, page referenced:   0, status: page already in memory
timestamp: 44.3 seconds, process name:D0, process id:   3, page referenced:   1, status: loaded into free page
timestamp: 44.3 seconds, process name:B3, process id:  79, page referenced:  10, status: page already in memory
timestamp: 44.3 seconds, process name:D2, process id:  55, page referenced:   0, status: page already in memory
timestamp: 44.3 seconds, process name:H1, process id:  33, page referenced:   7, status: loaded into free page
timestamp: 44.3 seconds, process name:I4, process id: 112, page referenced:   1, status: page already in memory
timestamp: 44.3 seconds, process name:Y2, process id:  76, page referenced:   7, status: loaded into free page
timestamp: 44.4 seconds, process name:M3, process id:  90, page referenced:   6, status: page already in memory
timestamp: 44.4 seconds, process name:C3, process id:  80, page referenced:  15, status: page already in memory
timestamp: 44.4 seconds, process name:U1, process id:  46, page referenced:   9, status: page already in memory
timestamp: 44.4 seconds, process name:D1, process id:  29, page referenced:   8, status: page already in memory
timestamp: 44.4 seconds, process name:A1, process id:  26, page referenced:   1, status: page already in memory
timestamp: 44.4 seconds, process name:D0, process id:   3, page referenced:   2, status: loaded into free page
timestamp: 44.4 seconds, process name:B3, process id:  79, page referenced:   9, status: page already in memory
timestamp: 44.4 seconds, process name:D2, process id:  55, page referenced:   2, status: loaded into free page
timestamp: 44.4 seconds, process name:H1, process id:  33, page referenced:   7, status: page already in memory
timestamp: 44.4 seconds, process name:I4, process id: 112, page referenced:   0, status: page already in memory
timestamp: 44.4 seconds, process name:Y2, process id:  76, page referenced:   1, status: loaded into free page
timestamp: 44.5 seconds, process name:M3, process id:  90, page referenced:   5, status: page already in memory
timestamp: 44.5 seconds, process name:C3, process id:  80, page referenced:  14, status: page already in memory
timestamp: 44.5 seconds, process name:U1, process id:  46, page referenced:  10, status: page already in memory
timestamp: 44.5 seconds, process name:D1, process id:  29, page referenced:   9, status: loaded into free page
timestamp: 44.5 seconds, process name:A1, process id:  26, page referenced:   0, status: page already in memory
timestamp: 44.5 seconds, process name:D0, process id:   3, page referenced:  11, status: page already in memory
timestamp: 44.5 seconds, process name:B3, process id:  79, page referenced:   9, status: page already in memory
timestamp: 44.5 seconds, process name:D2, process id:  55, page referenced:   2, status: page already in memory
timestamp: 44.5 seconds, process name:H1, process id:  33, page referenced:   6, status: loaded into free page
timestamp: 44.5 seconds, process name:I4, process id: 112, page referenced:   0, status: page already in memory
timestamp: 44.5 seconds, process name:Y2, process id:  76, page referenced:  12, status: loaded into free page
timestamp: 44.6 seconds, process name:M3, process id:  90, page referenced:   5, status: page already in memory
timestamp: 44.6 seconds, process name:C3, process id:  80, page referenced:  15, status: page already in memory
timestamp: 44.6 seconds, process name:U1, process id:  46, page referenced:  16, status: loaded into free page
timestamp: 44.6 seconds, process name:D1, process id:  29, page referenced:   7, status: page already in memory
timestamp: 44.6 seconds, process name:A1, process id:  26, page referenced:   1, status: page already in memory
timestamp: 44.6 seconds, process name:D0, process id:   3, page referenced:  10, status: loaded into free page
timestamp: 44.6 seconds, process name:B3, process id:  79, page referenced:   8, status: page already in memory
timestamp: 44.6 seconds, process name:D2, process id:  55, page referenced:   1, status: page already in memory
timestamp: 44.6 seconds, process name:H1, process id:  33, page referenced:   7, status: page already in memory
timestamp: 44.6 seconds, process name:I4, process id: 112, page referenced:   3, status: loaded into free page
timestamp: 44.6 seconds, process name:Y2, process id:  76, page referenced:  11, status: loaded into free page
timestamp: 44.7 seconds, process name:M3, process id:  90, page referenced:   5, status: page already in memory
timestamp: 44.7 seconds, process name:C3, process id:  80, page referenced:   7, status: loaded into free page
timestamp: 44.7 seconds, process name:U1, process id:  46, page referenced:   0, status: page already in memory
timestamp: 44.7 seconds, process name:D1, process id:  29, page referenced:   8, status: page already in memory
timestamp: 44.7 seconds, process name:A1, process id:  26, page referenced:   1, status: page already in memory
timestamp: 44.7 seconds, process name:D0, process id:   3, page referenced:   2, status: page already in memory
timestamp: 44.7 seconds, process name:B3, process id:  79, page referenced:  20, status: loaded into free page
timestamp: 44.7 seconds, process name:D2, process id:  55, page referenced:   2, status: page already in memory
timestamp: 44.7 seconds, process name:H1, process id:  33, page referenced:  11, status: loaded into free page
timestamp: 44.7 seconds, process name:I4, process id: 112, page referenced:   4, status: loaded into free page
timestamp: 44.7 seconds, process name:Y2, process id:  76, page referenced:  11, status: page already in memory
timestamp: 44.8 seconds, process name:M3, process id:  90, page referenced:   5, status: page already in memory
timestamp: 44.8 seconds, process name:C3, process id:  80, page referenced:   7, status: page already in memory
timestamp: 44.8 seconds, process name:U1, process id:  46, page referenced:  11, status: page already in memory
timestamp: 44.8 seconds, process name:D1, process id:  29, page referenced:   8, status: page already in memory
timestamp: 44.8 seconds, process name:A1, process id:  26, page referenced:   0, status: page already in memory
timestamp: 44.8 seconds, process name:D0, process id:   3, page referenced:   2, status: page already in memory
timestamp: 44.8 seconds, process name:B3, process id:  79, page referenced:  19, status: loaded into free page
timestamp: 44.8 seconds, process name:D2, process id:  55, page referenced:   3, status: page already in memory
timestamp: 44.8 seconds, process name:H1, process id:  33, page referenced:  10, status: loaded into free page
timestamp: 44.8 seconds, process name:I4, process id: 112, page referenced:   5, status: loaded into free page
timestamp: 44.8 seconds, process name:Y2, process id:  76, page referenced:  12, status: page already in memory
timestamp: 44.9 seconds, process name:M3, process id:  90, page referenced:   5, status: page already in memory
timestamp: 44.9 seconds, process name:C3, process id:  80, page referenced:   6, status: loaded into free page
timestamp: 44.9 seconds, process name:U1, process id:  46, page referenced:  12, status: loaded into free page
timestamp: 44.9 seconds, process name:D1, process id:  29, page referenced:   5, status: page already in memory
timestamp: 44.9 seconds, process name:A1, process id:  26, page referenced:   0, status: page already in memory
timestamp: 44.9 seconds, process name:D0, process id:   3, page referenced:  13, status: loaded into free page
timestamp: 44.9 seconds, process name:B3, process id:  79, page referenced:  18, status: loaded into free page
timestamp: 44.9 seconds, process name:D2, process id:  55, page referenced:   2, status: page already in memory
